GENERATION_PROJECT,BUILD_YEAR,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost,gen_storage_energy_fixed_om
PJMD_va_natural_gas_fired_combustion_turbine_3,2009,0.0,9168.0,.,.
PJMD_va_natural_gas_internal_combustion_engine_1,2016,0.0,24000.0,.,.
PJMD_va_natural_gas_internal_combustion_engine_1,2023,0.0,24000.0,.,.
PJMD_va_natural_gas_steam_turbine_1,1971,0.0,51303.0,.,.
PJMD_va_natural_gas_steam_turbine_1,1982,0.0,51303.0,.,.
PJMD_va_natural_gas_steam_turbine_1,1983,0.0,51303.0,.,.
PJMD_va_natural_gas_steam_turbine_1,2021,0.0,51303.0,.,.
PJME_de_natural_gas_fired_combined_cycle_1,1985,0.0,16492.0,.,.
PJME_de_natural_gas_fired_combined_cycle_1,2001,0.0,16492.0,.,.
PJME_de_natural_gas_fired_combined_cycle_1,2015,0.0,16492.0,.,.
PJME_de_natural_gas_fired_combined_cycle_2,1989,0.0,12332.0,.,.
PJME_de_natural_gas_fired_combined_cycle_2,1991,0.0,12332.0,.,.
PJME_de_natural_gas_fired_combined_cycle_2,1993,0.0,12332.0,.,.
PJME_de_natural_gas_fired_combined_cycle_2,2001,0.0,12332.0,.,.
PJME_de_natural_gas_fired_combined_cycle_2,2002,0.0,12332.0,.,.
PJME_md_natural_gas_fired_combined_cycle_1,1996,0.0,16492.0,.,.
PJME_md_natural_gas_fired_combined_cycle_1,2014,0.0,16492.0,.,.
PJME_md_natural_gas_fired_combined_cycle_2,2017,0.0,10840.137,.,.
PJME_md_natural_gas_fired_combined_cycle_2,2018,0.0,10840.137,.,.
PJME_nj_natural_gas_fired_combined_cycle_1,1974,0.0,16492.0,.,.
PJME_nj_natural_gas_fired_combined_cycle_1,1977,0.0,16492.0,.,.
PJME_nj_natural_gas_fired_combined_cycle_1,1984,0.0,16492.0,.,.
PJME_nj_natural_gas_fired_combined_cycle_1,1989,0.0,16492.0,.,.
PJME_nj_natural_gas_fired_combined_cycle_1,1990,0.0,16492.0,.,.
PJME_nj_natural_gas_fired_combined_cycle_1,1991,0.0,16492.0,.,.
PJME_nj_natural_gas_fired_combined_cycle_1,1993,0.0,16492.0,.,.
PJME_nj_natural_gas_fired_combined_cycle_1,1994,0.0,16492.0,.,.
PJME_nj_natural_gas_fired_combined_cycle_1,2016,0.0,16492.0,.,.
PJME_nj_natural_gas_fired_combined_cycle_2,1959,0.0,10455.411,.,.
PJME_nj_natural_gas_fired_combined_cycle_2,1995,0.0,10455.411,.,.
PJME_nj_natural_gas_fired_combined_cycle_2,2002,0.0,10455.411,.,.
PJME_nj_natural_gas_fired_combined_cycle_2,2006,0.0,10455.411,.,.
PJME_nj_natural_gas_fired_combined_cycle_2,2014,0.0,10455.411,.,.
PJME_nj_natural_gas_fired_combined_cycle_2,2015,0.0,10455.411,.,.
PJME_nj_natural_gas_fired_combined_cycle_2,2018,0.0,10455.411,.,.
PJME_pa_natural_gas_fired_combined_cycle_1,2001,0.0,11505.433,.,.
PJME_pa_natural_gas_fired_combined_cycle_1,2002,0.0,11505.433,.,.
PJME_pa_natural_gas_fired_combined_cycle_1,2003,0.0,11505.433,.,.
PJME_pa_natural_gas_fired_combined_cycle_1,2004,0.0,11505.433,.,.
PJME_pa_natural_gas_fired_combined_cycle_1,2011,0.0,11505.433,.,.
PJME_pa_natural_gas_fired_combined_cycle_1,2016,0.0,11505.433,.,.
PJME_pa_natural_gas_fired_combined_cycle_1,2018,0.0,11505.433,.,.
PJME_pa_natural_gas_fired_combined_cycle_1,2019,0.0,11505.433,.,.
PJME_pa_natural_gas_fired_combined_cycle_2,1959,0.0,16492.0,.,.
PJME_pa_natural_gas_fired_combined_cycle_2,1991,0.0,16492.0,.,.
PJME_pa_natural_gas_fired_combined_cycle_2,1998,0.0,16492.0,.,.
PJME_pa_natural_gas_fired_combined_cycle_2,2011,0.0,16492.0,.,.
PJME_pa_natural_gas_fired_combined_cycle_2,2020,0.0,16492.0,.,.
PJME_dc_natural_gas_fired_combustion_turbine_1,2016,0.0,13412.0,.,.
PJME_dc_natural_gas_fired_combustion_turbine_1,2018,0.0,13412.0,.,.
PJME_dc_natural_gas_fired_combustion_turbine_2,2004,0.0,13412.0,.,.
PJME_de_natural_gas_fired_combustion_turbine_1,1991,0.0,13412.0,.,.
PJME_de_natural_gas_fired_combustion_turbine_1,2002,0.0,13412.0,.,.
PJME_de_natural_gas_fired_combustion_turbine_1,2012,0.0,13412.0,.,.
PJME_de_natural_gas_fired_combustion_turbine_2,2000,0.0,10931.0,.,.
PJME_de_natural_gas_fired_combustion_turbine_3,2001,0.0,13412.0,.,.
PJME_md_natural_gas_fired_combustion_turbine_1,1992,0.0,9539.958,.,.
PJME_md_natural_gas_fired_combustion_turbine_1,1995,0.0,9539.958,.,.
PJME_md_natural_gas_fired_combustion_turbine_1,2003,0.0,9539.958,.,.
PJME_md_natural_gas_fired_combustion_turbine_1,2015,0.0,9539.958,.,.
PJME_md_natural_gas_fired_combustion_turbine_2,1991,0.0,9168.0,.,.
PJME_md_natural_gas_fired_combustion_turbine_3,2003,0.0,13412.0,.,.
PJME_md_natural_gas_fired_combustion_turbine_3,2008,0.0,13412.0,.,.
PJME_md_natural_gas_fired_combustion_turbine_3,2009,0.0,13412.0,.,.
PJME_md_natural_gas_fired_combustion_turbine_3,2010,0.0,13412.0,.,.
PJME_md_natural_gas_fired_combustion_turbine_3,2016,0.0,13412.0,.,.
PJME_md_natural_gas_fired_combustion_turbine_3,2018,0.0,13412.0,.,.
PJME_md_natural_gas_fired_combustion_turbine_3,2022,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_1,1972,0.0,9595.688,.,.
PJME_nj_natural_gas_fired_combustion_turbine_1,1973,0.0,9595.688,.,.
PJME_nj_natural_gas_fired_combustion_turbine_1,1990,0.0,9595.688,.,.
PJME_nj_natural_gas_fired_combustion_turbine_1,1995,0.0,9595.688,.,.
PJME_nj_natural_gas_fired_combustion_turbine_1,2000,0.0,9595.688,.,.
PJME_nj_natural_gas_fired_combustion_turbine_1,2001,0.0,9595.688,.,.
PJME_nj_natural_gas_fired_combustion_turbine_1,2003,0.0,9595.688,.,.
PJME_nj_natural_gas_fired_combustion_turbine_1,2009,0.0,9595.688,.,.
PJME_nj_natural_gas_fired_combustion_turbine_1,2012,0.0,9595.688,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,1989,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,1991,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,1992,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,1995,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,1996,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,2002,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,2004,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,2010,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,2012,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,2013,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,2015,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_2,2021,0.0,13412.0,.,.
PJME_nj_natural_gas_fired_combustion_turbine_3,1974,0.0,12628.18,.,.
PJME_nj_natural_gas_fired_combustion_turbine_3,1989,0.0,12628.18,.,.
PJME_nj_natural_gas_fired_combustion_turbine_3,1991,0.0,12628.18,.,.
PJME_nj_natural_gas_fired_combustion_turbine_3,1996,0.0,12628.18,.,.
PJME_pa_natural_gas_fired_combustion_turbine_1,1971,0.0,13412.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_1,1972,0.0,13412.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_1,1989,0.0,13412.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_1,2000,0.0,13412.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_1,2001,0.0,13412.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_1,2014,0.0,13412.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_1,2015,0.0,13412.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_2,1985,0.0,10931.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_2,1989,0.0,10931.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_2,1997,0.0,10931.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_2,2002,0.0,10931.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_2,2013,0.0,10931.0,.,.
PJME_pa_natural_gas_fired_combustion_turbine_3,2001,0.0,10931.0,.,.
PJME_md_natural_gas_internal_combustion_engine_1,2003,0.0,24000.0,.,.
PJME_md_natural_gas_internal_combustion_engine_1,2004,0.0,24000.0,.,.
PJME_md_natural_gas_internal_combustion_engine_1,2020,0.0,24000.0,.,.
PJME_md_natural_gas_internal_combustion_engine_1,2023,0.0,24000.0,.,.
PJME_nj_natural_gas_internal_combustion_engine_1,1983,0.0,24000.0,.,.
PJME_nj_natural_gas_internal_combustion_engine_1,1996,0.0,24000.0,.,.
PJME_nj_natural_gas_internal_combustion_engine_1,2003,0.0,24000.0,.,.
PJME_nj_natural_gas_internal_combustion_engine_1,2004,0.0,24000.0,.,.
PJME_nj_natural_gas_internal_combustion_engine_1,2009,0.0,24000.0,.,.
PJME_nj_natural_gas_internal_combustion_engine_1,2015,0.0,24000.0,.,.
PJME_nj_natural_gas_internal_combustion_engine_1,2018,0.0,24000.0,.,.
PJME_nj_natural_gas_internal_combustion_engine_1,2019,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,1986,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,1988,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,1993,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,1999,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2004,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2007,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2011,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2013,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2015,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2016,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2017,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2018,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2019,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2020,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2021,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2022,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2023,0.0,24000.0,.,.
PJME_pa_natural_gas_internal_combustion_engine_1,2024,0.0,24000.0,.,.
PJME_de_natural_gas_steam_turbine_1,1954,0.0,31200.0,.,.
PJME_de_natural_gas_steam_turbine_1,1966,0.0,31200.0,.,.
PJME_de_natural_gas_steam_turbine_1,1973,0.0,31200.0,.,.
PJME_md_natural_gas_steam_turbine_1,1955,0.0,51303.0,.,.
PJME_md_natural_gas_steam_turbine_1,1959,0.0,51303.0,.,.
PJME_md_natural_gas_steam_turbine_1,1971,0.0,51303.0,.,.
PJME_md_natural_gas_steam_turbine_1,2001,0.0,51303.0,.,.
PJME_md_natural_gas_steam_turbine_1,2003,0.0,51303.0,.,.
PJME_nj_natural_gas_steam_turbine_1,1977,0.0,51303.0,.,.
PJME_nj_natural_gas_steam_turbine_1,1999,0.0,51303.0,.,.
PJME_nj_natural_gas_steam_turbine_1,2004,0.0,51303.0,.,.
PJME_nj_natural_gas_steam_turbine_1,2017,0.0,51303.0,.,.
PJME_pa_natural_gas_steam_turbine_1,1948,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1954,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1959,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1960,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1962,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1964,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1974,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1975,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1976,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1977,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1984,0.0,28656.435,.,.
PJME_pa_natural_gas_steam_turbine_1,1997,0.0,28656.435,.,.
PJMW_in_natural_gas_fired_combined_cycle_1,2004,0.0,12332.0,.,.
PJMW_in_natural_gas_fired_combined_cycle_2,2018,0.0,9787.0,.,.
PJMW_mi_natural_gas_fired_combined_cycle_1,2022,0.0,12332.0,.,.
PJMW_oh_natural_gas_fired_combined_cycle_1,2002,0.0,11133.618,.,.
PJMW_oh_natural_gas_fired_combined_cycle_1,2003,0.0,11133.618,.,.
PJMW_oh_natural_gas_fired_combined_cycle_1,2004,0.0,11133.618,.,.
PJMW_oh_natural_gas_fired_combined_cycle_1,2012,0.0,11133.618,.,.
PJMW_oh_natural_gas_fired_combined_cycle_1,2017,0.0,11133.618,.,.
PJMW_oh_natural_gas_fired_combined_cycle_1,2018,0.0,11133.618,.,.
PJMW_oh_natural_gas_fired_combined_cycle_1,2021,0.0,11133.618,.,.
PJMW_oh_natural_gas_fired_combined_cycle_1,2023,0.0,11133.618,.,.
PJMW_oh_natural_gas_fired_combined_cycle_2,2001,0.0,16492.0,.,.
PJMW_pa_natural_gas_fired_combined_cycle_1,2003,0.0,10713.73,.,.
PJMW_pa_natural_gas_fired_combined_cycle_1,2020,0.0,10713.73,.,.
PJMW_pa_natural_gas_fired_combined_cycle_1,2021,0.0,10713.73,.,.
PJMW_pa_natural_gas_fired_combined_cycle_2,1973,0.0,16492.0,.,.
PJMW_pa_natural_gas_fired_combined_cycle_2,1974,0.0,16492.0,.,.
PJMW_pa_natural_gas_fired_combined_cycle_2,2021,0.0,16492.0,.,.
PJMW_va_natural_gas_fired_combined_cycle_1,2014,0.0,12332.0,.,.
PJMW_in_natural_gas_fired_combustion_turbine_1,1992,0.0,10931.0,.,.
PJMW_in_natural_gas_fired_combustion_turbine_1,2004,0.0,10931.0,.,.
PJMW_in_natural_gas_fired_combustion_turbine_2,2019,0.0,13412.0,.,.
PJMW_in_natural_gas_fired_combustion_turbine_3,1992,0.0,13412.0,.,.
PJMW_ky_natural_gas_fired_combustion_turbine_1,2002,0.0,9168.0,.,.
PJMW_ky_natural_gas_fired_combustion_turbine_2,1999,0.0,9168.0,.,.
PJMW_ky_natural_gas_fired_combustion_turbine_2,2001,0.0,9168.0,.,.
PJMW_ky_natural_gas_fired_combustion_turbine_2,2005,0.0,9168.0,.,.
PJMW_ky_natural_gas_fired_combustion_turbine_2,2010,0.0,9168.0,.,.
PJMW_ky_natural_gas_fired_combustion_turbine_3,2001,0.0,9168.0,.,.
PJMW_ky_natural_gas_fired_combustion_turbine_3,2002,0.0,9168.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,1966,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,1969,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,1970,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,1992,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,1993,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,1995,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,1996,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,1998,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,2000,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,2001,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,2002,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_1,2003,0.0,9237.925,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_2,1965,0.0,11758.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_2,1968,0.0,11758.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_2,1969,0.0,11758.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_2,1971,0.0,11758.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_3,1963,0.0,13412.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_3,1970,0.0,13412.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_3,1988,0.0,13412.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_3,1992,0.0,13412.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_3,1999,0.0,13412.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_3,2000,0.0,13412.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_3,2001,0.0,13412.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_3,2003,0.0,13412.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_3,2004,0.0,13412.0,.,.
PJMW_oh_natural_gas_fired_combustion_turbine_3,2005,0.0,13412.0,.,.
PJMW_pa_natural_gas_fired_combustion_turbine_1,1997,0.0,13412.0,.,.
PJMW_pa_natural_gas_fired_combustion_turbine_1,1999,0.0,13412.0,.,.
PJMW_pa_natural_gas_fired_combustion_turbine_1,2000,0.0,13412.0,.,.
PJMW_pa_natural_gas_fired_combustion_turbine_1,2001,0.0,13412.0,.,.
PJMW_pa_natural_gas_fired_combustion_turbine_1,2021,0.0,13412.0,.,.
PJMW_pa_natural_gas_fired_combustion_turbine_2,2002,0.0,9168.0,.,.
PJMW_pa_natural_gas_fired_combustion_turbine_3,2011,0.0,13412.0,.,.
PJMW_va_natural_gas_fired_combustion_turbine_1,2001,0.0,10931.0,.,.
PJMW_va_natural_gas_fired_combustion_turbine_2,1973,0.0,13412.0,.,.
PJMW_va_natural_gas_fired_combustion_turbine_3,2015,0.0,13412.0,.,.
PJMW_wv_natural_gas_fired_combustion_turbine_1,2001,0.0,9168.0,.,.
PJMW_wv_natural_gas_fired_combustion_turbine_2,2002,0.0,9168.0,.,.
PJMW_wv_natural_gas_fired_combustion_turbine_3,2001,0.0,9168.0,.,.
PJMW_mi_natural_gas_internal_combustion_engine_1,1981,0.0,24000.0,.,.
PJMW_oh_natural_gas_internal_combustion_engine_1,1958,0.0,24000.0,.,.
PJMW_oh_natural_gas_internal_combustion_engine_1,1961,0.0,24000.0,.,.
PJMW_oh_natural_gas_internal_combustion_engine_1,1966,0.0,24000.0,.,.
PJMW_oh_natural_gas_internal_combustion_engine_1,1990,0.0,24000.0,.,.
PJMW_oh_natural_gas_internal_combustion_engine_1,1996,0.0,24000.0,.,.
PJMW_oh_natural_gas_internal_combustion_engine_1,2001,0.0,24000.0,.,.
PJMW_oh_natural_gas_internal_combustion_engine_1,2007,0.0,24000.0,.,.
PJMW_oh_natural_gas_internal_combustion_engine_1,2020,0.0,24000.0,.,.
PJMW_pa_natural_gas_internal_combustion_engine_1,1967,0.0,24000.0,.,.
PJMW_pa_natural_gas_internal_combustion_engine_1,2001,0.0,24000.0,.,.
PJMW_pa_natural_gas_internal_combustion_engine_1,2003,0.0,24000.0,.,.
PJMW_pa_natural_gas_internal_combustion_engine_1,2021,0.0,24000.0,.,.
PJMW_in_natural_gas_steam_turbine_1,1950,0.0,51303.0,.,.
PJMW_in_natural_gas_steam_turbine_1,1970,0.0,51303.0,.,.
PJMW_in_natural_gas_steam_turbine_1,2008,0.0,51303.0,.,.
PJMW_in_natural_gas_steam_turbine_1,2017,0.0,51303.0,.,.
PJMW_ky_natural_gas_steam_turbine_1,1963,0.0,51303.0,.,.
PJMW_oh_natural_gas_steam_turbine_1,1965,0.0,51303.0,.,.
PJMW_oh_natural_gas_steam_turbine_1,1971,0.0,51303.0,.,.
PJMW_oh_natural_gas_steam_turbine_1,1978,0.0,51303.0,.,.
PJMW_oh_natural_gas_steam_turbine_1,2010,0.0,51303.0,.,.
PJMW_oh_natural_gas_steam_turbine_1,2015,0.0,51303.0,.,.
PJMW_oh_natural_gas_steam_turbine_1,2017,0.0,51303.0,.,.
PJMW_pa_natural_gas_steam_turbine_1,1952,0.0,51303.0,.,.
PJMW_pa_natural_gas_steam_turbine_1,1958,0.0,51303.0,.,.
PJMW_pa_natural_gas_steam_turbine_1,1964,0.0,51303.0,.,.
PJMW_pa_natural_gas_steam_turbine_1,2017,0.0,51303.0,.,.
PJMW_pa_natural_gas_steam_turbine_1,2021,0.0,51303.0,.,.
PJMW_va_natural_gas_steam_turbine_1,1942,0.0,51303.0,.,.
PJMW_va_natural_gas_steam_turbine_1,1944,0.0,51303.0,.,.
PJMW_va_natural_gas_steam_turbine_1,1958,0.0,51303.0,.,.
PJMW_va_natural_gas_steam_turbine_1,1966,0.0,51303.0,.,.
PJMW_va_natural_gas_steam_turbine_1,1976,0.0,51303.0,.,.
PJMW_va_natural_gas_steam_turbine_1,1990,0.0,51303.0,.,.
PJMW_wv_natural_gas_steam_turbine_1,1943,0.0,51303.0,.,.
PJMW_wv_natural_gas_steam_turbine_1,1954,0.0,51303.0,.,.
PJMW_wv_natural_gas_steam_turbine_1,1966,0.0,51303.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_1,1990,0.0,16492.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_1,1992,0.0,16492.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_1,1994,0.0,16492.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_1,1999,0.0,16492.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_1,2000,0.0,16492.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_1,2002,0.0,16492.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_1,2003,0.0,16492.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_1,2012,0.0,16492.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_2,1996,0.0,9787.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_2,1998,0.0,9787.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_2,1999,0.0,9787.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_2,2001,0.0,9787.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_2,2004,0.0,9787.0,.,.
RMRG_co_natural_gas_fired_combined_cycle_2,2015,0.0,9787.0,.,.
RMRG_wy_natural_gas_fired_combined_cycle_1,2014,0.0,16492.0,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,1990,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2000,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2001,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2002,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2003,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2004,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2007,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2008,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2009,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2012,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2016,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_1,2023,0.0,10019.708,.,.
RMRG_co_natural_gas_fired_combustion_turbine_2,1976,0.0,12755.303,.,.
RMRG_co_natural_gas_fired_combustion_turbine_2,1990,0.0,12755.303,.,.
RMRG_co_natural_gas_fired_combustion_turbine_2,1999,0.0,12755.303,.,.
RMRG_co_natural_gas_fired_combustion_turbine_2,2000,0.0,12755.303,.,.
RMRG_co_natural_gas_fired_combustion_turbine_2,2001,0.0,12755.303,.,.
RMRG_sd_natural_gas_fired_combustion_turbine_1,1977,0.0,10931.0,.,.
RMRG_sd_natural_gas_fired_combustion_turbine_1,1978,0.0,10931.0,.,.
RMRG_sd_natural_gas_fired_combustion_turbine_1,1979,0.0,10931.0,.,.
RMRG_sd_natural_gas_fired_combustion_turbine_2,2002,0.0,13412.0,.,.
RMRG_wy_natural_gas_fired_combustion_turbine_1,2005,0.0,10931.0,.,.
RMRG_wy_natural_gas_fired_combustion_turbine_2,1983,0.0,13412.0,.,.
RMRG_wy_natural_gas_fired_combustion_turbine_2,1992,0.0,13412.0,.,.
RMRG_wy_natural_gas_fired_combustion_turbine_2,2000,0.0,13412.0,.,.
RMRG_wy_natural_gas_fired_combustion_turbine_2,2001,0.0,13412.0,.,.
RMRG_wy_natural_gas_fired_combustion_turbine_2,2002,0.0,13412.0,.,.
RMRG_wy_natural_gas_fired_combustion_turbine_2,2014,0.0,13412.0,.,.
RMRG_co_natural_gas_internal_combustion_engine_1,1966,0.0,24000.0,.,.
RMRG_co_natural_gas_internal_combustion_engine_1,2002,0.0,24000.0,.,.
RMRG_co_natural_gas_internal_combustion_engine_1,2008,0.0,24000.0,.,.
RMRG_co_natural_gas_internal_combustion_engine_1,2022,0.0,24000.0,.,.
RMRG_wy_natural_gas_internal_combustion_engine_1,2015,0.0,24000.0,.,.
RMRG_wy_natural_gas_internal_combustion_engine_1,2023,0.0,24000.0,.,.
RMRG_co_natural_gas_steam_turbine_1,1947,0.0,51303.0,.,.
RMRG_co_natural_gas_steam_turbine_1,1953,0.0,51303.0,.,.
RMRG_co_natural_gas_steam_turbine_1,1954,0.0,51303.0,.,.
RMRG_co_natural_gas_steam_turbine_1,1957,0.0,51303.0,.,.
RMRG_co_natural_gas_steam_turbine_1,1976,0.0,51303.0,.,.
RMRG_co_natural_gas_steam_turbine_1,1977,0.0,51303.0,.,.
RMRG_co_natural_gas_steam_turbine_1,1983,0.0,51303.0,.,.
RMRG_wy_natural_gas_steam_turbine_1,1979,0.0,51303.0,.,.
SPPC_ks_natural_gas_fired_combined_cycle_1,2007,0.0,16492.0,.,.
SPPC_ks_natural_gas_fired_combined_cycle_1,2016,0.0,16492.0,.,.
SPPC_mo_natural_gas_fired_combined_cycle_1,1997,0.0,11117.789,.,.
SPPC_mo_natural_gas_fired_combined_cycle_1,2000,0.0,11117.789,.,.
SPPC_mo_natural_gas_fired_combined_cycle_1,2001,0.0,11117.789,.,.
SPPC_mo_natural_gas_fired_combined_cycle_1,2002,0.0,11117.789,.,.
SPPC_ks_natural_gas_fired_combustion_turbine_1,1968,0.0,9872.95,.,.
SPPC_ks_natural_gas_fired_combustion_turbine_1,1973,0.0,9872.95,.,.
SPPC_ks_natural_gas_fired_combustion_turbine_1,1974,0.0,9872.95,.,.
SPPC_ks_natural_gas_fired_combustion_turbine_1,1976,0.0,9872.95,.,.
SPPC_ks_natural_gas_fired_combustion_turbine_1,1979,0.0,9872.95,.,.
SPPC_ks_natural_gas_fired_combustion_turbine_1,2000,0.0,9872.95,.,.
SPPC_ks_natural_gas_fired_combustion_turbine_1,2001,0.0,9872.95,.,.
SPPC_ks_natural_gas_fired_combustion_turbine_1,2003,0.0,9872.95,.,.
